Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A2Y9PS26	A0A2Y9PS26_DELLE	GRXCR2	glutaredoxin domain-containing cysteine-rich protein 2 isoform X2	Delphinapterus leucas (Beluga whale)	232	unreviewed	1.0			XP_022445715.1;XP_022445716.1;XP_022445717.1;XP_022445718.1;XP_030618628.1;							IPR033023;IPR036410;	
A0A2Y9S6J7	A0A2Y9S6J7_PHYMC	GRXCR1	glutaredoxin domain-containing cysteine-rich protein 1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	290	unreviewed	1.0			XP_023974148.1;	pcad:102974866;		ENSPCTT00005018308;				IPR002109;IPR042797;IPR036249;	
A0A2Y9S7Q7	A0A2Y9S7Q7_PHYMC	USH1C	harmonin isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	551	unreviewed	1.0			XP_023974686.1;	pcad:102979237;		ENSPCTT00005009719;				IPR030237;IPR001478;IPR036034;	
A0A2Y9SBJ0	A0A2Y9SBJ0_PHYMC	USH1C	harmonin isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	890	unreviewed	1.0			XP_023974687.1;							IPR030237;IPR001478;IPR036034;	
A0A2Y9SH72	A0A2Y9SH72_PHYMC	DCDC2	doublecortin domain-containing protein 2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	473	unreviewed	1.0			XP_023977783.1;	pcad:102978399;						IPR033036;IPR003533;IPR036572;	
A0A2Y9SSQ4	A0A2Y9SSQ4_PHYMC	OTOGL	otogelin-like protein isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2343	unreviewed	1.0			XP_007115137.1;XP_023978779.1;	pcad:102986480;						IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A340WB23	A0A340WB23_LIPVE	CLRN1	clarin-1 isoform X2	Lipotes vexillifer (Yangtze river dolphin)	245	unreviewed	1.0		103084360;	XP_007446703.1;							IPR026748;	
A0A340WGP2	A0A340WGP2_LIPVE	CLRN1	clarin-1 isoform X1	Lipotes vexillifer (Yangtze river dolphin)	232	unreviewed	1.0		103084360;	XP_007446702.1;	lve:103084360;						IPR026748;	
A0A340WJM9	A0A340WJM9_LIPVE	DFNB31	whirlin isoform X1	Lipotes vexillifer (Yangtze river dolphin)	915	unreviewed	1.0		103079463;	XP_007449793.1;	lve:103079463;						IPR001478;IPR036034;IPR033028;	
A0A340WMY7	A0A340WMY7_LIPVE	LOC103083018	protocadherin-15-like	Lipotes vexillifer (Yangtze river dolphin)	319	unreviewed	1.0		103083018;	XP_007450888.1;	lve:103083018;						IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A340WQG5	A0A340WQG5_LIPVE	CLRN2	clarin-2	Lipotes vexillifer (Yangtze river dolphin)	232	unreviewed	1.0		103082464;	XP_007449882.1;	lve:103082464;						IPR026748;	
A0A340WRU3	A0A340WRU3_LIPVE	DFNB31	whirlin isoform X2	Lipotes vexillifer (Yangtze river dolphin)	908	unreviewed	1.0		103079463;	XP_007449794.1;							IPR001478;IPR036034;IPR033028;	
A0A340WUH4	A0A340WUH4_LIPVE	CLRN3	clarin-3	Lipotes vexillifer (Yangtze river dolphin)	229	unreviewed	1.0		103077064;	XP_007451242.1;	lve:103077064;						IPR026748;	
A0A340WUW9	A0A340WUW9_LIPVE	TECTA	alpha-tectorin	Lipotes vexillifer (Yangtze river dolphin)	2155	unreviewed	1.0		103082736;	XP_007450675.1;	lve:103082736;						IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A340WYY0	A0A340WYY0_LIPVE	DCDC2	doublecortin domain-containing protein 2	Lipotes vexillifer (Yangtze river dolphin)	472	unreviewed	1.0		103089779;	XP_007454578.1;	lve:103089779;						IPR033036;IPR003533;IPR036572;	
A0A340WZQ0	A0A340WZQ0_LIPVE	GRXCR1	glutaredoxin domain-containing cysteine-rich protein 1	Lipotes vexillifer (Yangtze river dolphin)	213	unreviewed	1.0		103071647;	XP_007453112.1;	lve:103071647;						IPR002109;IPR042797;IPR036249;	
A0A340X549	A0A340X549_LIPVE	USH1G	Usher syndrome type-1G protein isoform X2	Lipotes vexillifer (Yangtze river dolphin)	358	unreviewed	1.0		103085418;	XP_007454434.1;							IPR001660;IPR013761;IPR037602;	
A0A340XET7	A0A340XET7_LIPVE	OTOGL	LOW QUALITY PROTEIN: otogelin-like protein	Lipotes vexillifer (Yangtze river dolphin)	2344	unreviewed	1.0		103078475;	XP_007457719.1;	lve:103078475;						IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A340XHV0	A0A340XHV0_LIPVE	USH1C	harmonin isoform X1	Lipotes vexillifer (Yangtze river dolphin)	552	unreviewed	1.0		103082050;	XP_007458844.1;	lve:103082050;						IPR030237;IPR001478;IPR036034;	
A0A340XIF0	A0A340XIF0_LIPVE	TPRN	taperin	Lipotes vexillifer (Yangtze river dolphin)	712	unreviewed	1.0		103076459;	XP_007459064.1;	lve:103076459;						IPR025903;IPR025907;IPR026671;IPR033359;	
A0A340XII8	A0A340XII8_LIPVE	USH1C	harmonin isoform X2	Lipotes vexillifer (Yangtze river dolphin)	551	unreviewed	1.0		103082050;	XP_007458845.1;							IPR030237;IPR001478;IPR036034;	
A0A340XTN1	A0A340XTN1_LIPVE	GRXCR2	glutaredoxin domain-containing cysteine-rich protein 2	Lipotes vexillifer (Yangtze river dolphin)	246	unreviewed	1.0		103084345;	XP_007462460.1;	lve:103084345;						IPR033023;IPR036410;	
A0A340Y5W7	A0A340Y5W7_LIPVE	SLC26A5	prestin isoform X3	Lipotes vexillifer (Yangtze river dolphin)	447	unreviewed	1.0		103086029;	XP_007467119.1;							IPR030282;IPR018045;IPR011547;IPR001902;	
A0A340YEZ7	A0A340YEZ7_LIPVE	OTOS	otospiralin	Lipotes vexillifer (Yangtze river dolphin)	89	unreviewed	1.0		103080192;	XP_007470005.1;	lve:103080192;						IPR028224;	
A0A341AA27	A0A341AA27_NEOAA	GRXCR1	glutaredoxin domain-containing cysteine-rich protein 1	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	290	unreviewed	1.0			XP_024587526.1;							IPR002109;IPR042797;IPR036249;	
A0A341AE13	A0A341AE13_NEOAA	USH1C	harmonin	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	551	unreviewed	1.0			XP_024587362.1;							IPR030237;IPR001478;IPR036034;	
A0A341AT47	A0A341AT47_NEOAA	OTOGL	LOW QUALITY PROTEIN: otogelin-like protein	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2344	unreviewed	1.0			XP_024592773.1;							IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A341B789	A0A341B789_NEOAA	CLRN2	clarin-2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	232	unreviewed	1.0			XP_024597517.1;							IPR026748;	
A0A341BXE1	A0A341BXE1_NEOAA	CLRN3	clarin-3	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	229	unreviewed	1.0			XP_024607300.1;							IPR026748;	
A0A341BYJ2	A0A341BYJ2_NEOAA	TECTA	alpha-tectorin isoform X6	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2031	unreviewed	1.0			XP_024607691.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341BYR9	A0A341BYR9_NEOAA	DCDC2	doublecortin domain-containing protein 2 isoform X1	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	482	unreviewed	1.0			XP_024607761.1;							IPR033036;IPR003533;IPR036572;	
A0A341BZM9	A0A341BZM9_NEOAA	TECTA	alpha-tectorin isoform X4	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2075	unreviewed	1.0			XP_024607674.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341BZP0	A0A341BZP0_NEOAA	TECTA	alpha-tectorin isoform X5	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2034	unreviewed	1.0			XP_024607684.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341BZQ8	A0A341BZQ8_NEOAA	TECTA	alpha-tectorin isoform X7	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1918	unreviewed	1.0			XP_024607697.1;XP_024607704.1;							IPR000742;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341BZR7	A0A341BZR7_NEOAA	TECTA	alpha-tectorin isoform X9	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1771	unreviewed	1.0			XP_024607714.1;							IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341C006	A0A341C006_NEOAA	TECTA	alpha-tectorin isoform X1	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2159	unreviewed	1.0			XP_024607632.1;XP_024607637.1;XP_024607647.1;XP_024607653.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341C015	A0A341C015_NEOAA	TECTA	alpha-tectorin isoform X2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2150	unreviewed	1.0			XP_024607658.1;XP_024607663.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341C0Y7	A0A341C0Y7_NEOAA	GRXCR2	glutaredoxin domain-containing cysteine-rich protein 2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	246	unreviewed	1.0			XP_024608184.1;							IPR033023;IPR036410;	
A0A341C185	A0A341C185_NEOAA	TECTA	alpha-tectorin isoform X3	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2131	unreviewed	1.0			XP_024607667.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341C1D0	A0A341C1D0_NEOAA	TECTA	alpha-tectorin isoform X8	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1771	unreviewed	1.0			XP_024607712.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A341C1I4	A0A341C1I4_NEOAA	DCDC2	doublecortin domain-containing protein 2 isoform X2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	473	unreviewed	1.0			XP_024607762.1;							IPR033036;IPR003533;IPR036572;	
A0A341CQ10	A0A341CQ10_NEOAA	USH1G	Usher syndrome type-1G protein	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	461	unreviewed	1.0	FUNCTION: Plays a central role during spermatogenesis by repressing transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Its association with pi-bodies suggests a participation in the primary piRNAs metabolic process. Required prior to the pachytene stage to facilitate the production of multiple types of piRNAs, including those associated with repeats involved in the regulation of retrotransposons. May act by mediating protein-protein interactions during germ cell maturation. {ECO:0000256|ARBA:ARBA00025297}.		XP_024616779.1;							IPR002110;IPR036770;IPR001660;IPR013761;IPR037602;	
A0A341CTB5	A0A341CTB5_NEOAA	WHRN	whirlin isoform X3	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	907	unreviewed	1.0			XP_024618078.1;							IPR001478;IPR036034;IPR033028;	
A0A341CTS9	A0A341CTS9_NEOAA	WHRN	whirlin isoform X1	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	919	unreviewed	1.0			XP_024618076.1;							IPR001478;IPR036034;IPR033028;	
A0A341CUW8	A0A341CUW8_NEOAA	TPRN	taperin	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	409	unreviewed	1.0			XP_024618516.1;							IPR025907;IPR026671;IPR033359;	
A0A341CW46	A0A341CW46_NEOAA	WHRN	whirlin isoform X2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	908	unreviewed	1.0			XP_024618077.1;							IPR001478;IPR036034;IPR033028;	
A0A341CYX8	A0A341CYX8_NEOAA	OTOS	otospiralin	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	89	unreviewed	1.0			XP_024619595.1;							IPR028224;	
A0A341DDF3	A0A341DDF3_NEOAA	CLRN1	clarin-1 isoform X1	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	245	unreviewed	1.0			XP_024624904.1;							IPR026748;	
A0A341DDN0	A0A341DDN0_NEOAA	CLRN1	clarin-1 isoform X2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	232	unreviewed	1.0			XP_024624905.1;							IPR026748;	
A0A383ZE66	A0A383ZE66_BALAS	CLRN3	clarin-3	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	229	unreviewed	1.0		103012089;	XP_007173361.1;	bacu:103012089;						IPR026748;	
A0A383ZIE4	A0A383ZIE4_BALAS	USH1C	harmonin isoform X2	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	889	unreviewed	1.0		102999148;	XP_007174918.1;							IPR030237;IPR001478;IPR036034;	
A0A383ZIJ8	A0A383ZIJ8_BALAS	USH1C	harmonin isoform X1	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	551	unreviewed	1.0		102999148;	XP_007174917.1;	bacu:102999148;						IPR030237;IPR001478;IPR036034;	
A0A383ZV34	A0A383ZV34_BALAS	GRXCR1	glutaredoxin domain-containing cysteine-rich protein 1	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	209	unreviewed	1.0		103003400;	XP_007178977.1;	bacu:103003400;						IPR002109;IPR042797;IPR036249;	
A0A384A6B6	A0A384A6B6_BALAS	TPRN	taperin	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	405	unreviewed	1.0		103000189;	XP_007182789.1;	bacu:103000189;						IPR025907;IPR026671;IPR033359;	
A0A384AC37	A0A384AC37_BALAS	OTOS	otospiralin	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	89	unreviewed	1.0		103008464;	XP_007184905.1;	bacu:103008464;						IPR028224;	
A0A384AK06	A0A384AK06_BALAS	CLRN2	clarin-2	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	232	unreviewed	1.0		103018784;	XP_007187668.1;	bacu:103018784;						IPR026748;	
A0A384ALX5	A0A384ALX5_BALAS	CLRN1	clarin-1	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	232	unreviewed	1.0		103009832;	XP_007188194.1;	bacu:103009832;						IPR026748;	
A0A384B3H1	A0A384B3H1_BALAS	LOC102998865	chloride intracellular channel protein 5-like	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	218	unreviewed	1.0		102998865;	XP_007194098.1;	bacu:102998865;						IPR030264;	
A0A384B3M7	A0A384B3M7_BALAS	GRXCR2	glutaredoxin domain-containing cysteine-rich protein 2	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	246	unreviewed	1.0		102999702;	XP_007194232.1;	bacu:102999702;						IPR033023;IPR036410;	
A0A384B6Y0	A0A384B6Y0_BALAS	OTOGL	otogelin-like protein isoform X1	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	2344	unreviewed	1.0		103019462;	XP_007195024.1;	bacu:103019462;						IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A384BAQ3	A0A384BAQ3_BALAS	TECTA	alpha-tectorin	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	2155	unreviewed	1.0		103003762;	XP_007196756.1;	bacu:103003762;						IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A384BBV7	A0A384BBV7_BALAS	DCDC2	doublecortin domain-containing protein 2	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	473	unreviewed	1.0		103004309;	XP_007197202.1;	bacu:103004309;						IPR033036;IPR003533;IPR036572;	
A0A452C3Z6	A0A452C3Z6_BALAS	OTOGL	otogelin-like protein isoform X2	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	2299	unreviewed	1.0			XP_028017843.1;							IPR007934;IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A452CE40	A0A452CE40_BALAS	LOC114237153	whirlin-like	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	535	unreviewed	1.0			XP_028021257.1;							IPR001478;IPR036034;IPR033028;	
A0A452CE55	A0A452CE55_BALAS	LOC103019570	LOW QUALITY PROTEIN: whirlin	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	524	unreviewed	1.0			XP_028021277.1;							IPR001478;IPR036034;IPR033028;	
A0A455AHJ8	A0A455AHJ8_PHYMC	LOC114484250	chloride intracellular channel protein 5-like isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	191	unreviewed	1.0			XP_028335064.1;	pcad:114484250;						IPR030264;	
A0A455AT63	A0A455AT63_PHYMC	LOC114484250	chloride intracellular channel protein 5-like isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	174	unreviewed	1.0			XP_028335065.1;XP_028335066.1;							IPR030264;	
A0A455ATJ5	A0A455ATJ5_PHYMC	LOC114484883	uncharacterized protein LOC114484883 isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	171	unreviewed	1.0			XP_028339882.1;							IPR019748;IPR035487;	
A0A455B7A3	A0A455B7A3_PHYMC	LOC114484883	unconventional myosin-XV-like isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	202	unreviewed	1.0			XP_028339881.1;	pcad:114484883;						IPR019748;IPR000299;IPR035487;IPR041795;IPR011993;	
A0A455BCT1	A0A455BCT1_PHYMC	LOC102973363	whirlin	Physeter macrocephalus (Sperm whale) (Physeter catodon)	624	unreviewed	1.0			XP_028341791.1;	pcad:102973363;						IPR001478;IPR036034;IPR033028;	
A0A455BNG0	A0A455BNG0_PHYMC	WHRN	whirlin	Physeter macrocephalus (Sperm whale) (Physeter catodon)	326	unreviewed	1.0			XP_028349398.1;	pcad:114486839;						IPR001478;IPR036034;IPR033028;	
A0A455BQG8	A0A455BQG8_PHYMC	OTOGL	otogelin-like protein isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2298	unreviewed	1.0			XP_028346116.1;							IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A455C613	A0A455C613_PHYMC	TECTA	alpha-tectorin isoform X7	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2057	unreviewed	1.0			XP_028356859.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A455C691	A0A455C691_PHYMC	TECTA	alpha-tectorin isoform X3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2136	unreviewed	1.0			XP_028356855.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A455C698	A0A455C698_PHYMC	TECTA	alpha-tectorin isoform X8	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2034	unreviewed	1.0			XP_028356860.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A455C707	A0A455C707_PHYMC	TECTA	alpha-tectorin isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2150	unreviewed	1.0			XP_028356852.1;XP_028356853.1;XP_028356854.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A455C712	A0A455C712_PHYMC	TECTA	alpha-tectorin isoform X5	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2107	unreviewed	1.0			XP_028356857.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A455C718	A0A455C718_PHYMC	TECTA	alpha-tectorin isoform X10	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1752	unreviewed	1.0			XP_028356862.1;							IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;	
A0A455C949	A0A455C949_PHYMC	TECTA	alpha-tectorin isoform X6	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2093	unreviewed	1.0			XP_028356858.1;							IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A455CBQ7	A0A455CBQ7_PHYMC	TECTA	alpha-tectorin isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2153	unreviewed	1.0			XP_028356849.1;XP_028356850.1;XP_028356851.1;	pcad:102993708;						IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A455CBQ8	A0A455CBQ8_PHYMC	TECTA	alpha-tectorin isoform X4	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2123	unreviewed	1.0			XP_028356856.1;							IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A455CBQ9	A0A455CBQ9_PHYMC	TECTA	alpha-tectorin isoform X9	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1812	unreviewed	1.0			XP_028356861.1;							IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;	
A0A484GK80	A0A484GK80_SOUCH	DBR06_SOUSAS11510020	Uncharacterized protein	Sousa chinensis (Indo-pacific humpbacked dolphin) (Steno chinensis)	3345	unreviewed	1.0					QWLN02006713;					IPR002126;IPR015919;IPR020894;IPR033030;	
A0A484GNL6	A0A484GNL6_SOUCH	DBR06_SOUSAS310154	Uncharacterized protein	Sousa chinensis (Indo-pacific humpbacked dolphin) (Steno chinensis)	922	unreviewed	1.0					QWLN02005965;					IPR001478;IPR036034;IPR033028;	
A0A484H0J3	A0A484H0J3_SOUCH	DBR06_SOUSAS1510051	Uncharacterized protein	Sousa chinensis (Indo-pacific humpbacked dolphin) (Steno chinensis)	2297	unreviewed	1.0					QWLN02001086;					IPR036195;IPR006207;IPR030110;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A484H3J1	A0A484H3J1_SOUCH	DBR06_SOUSAS6810101	Glutaredoxin domain-containing protein	Sousa chinensis (Indo-pacific humpbacked dolphin) (Steno chinensis)	290	unreviewed	1.0					QWLN02000256;					IPR002109;IPR042797;IPR036249;	
A0A4U1ECU4	A0A4U1ECU4_MONMO	EI555_010808	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	147	unreviewed	1.0					RWIC01002275;					IPR042797;	
A0A4U1ERJ9	A0A4U1ERJ9_MONMO	EI555_016363	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	1732	unreviewed	1.0					RWIC01000891;					IPR002126;IPR015919;IPR020894;IPR033030;	
A0A4U1ERL4	A0A4U1ERL4_MONMO	EI555_016360	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	1772	unreviewed	1.0					RWIC01000891;					IPR002126;IPR015919;IPR020894;IPR033030;	
A0A4U1ETY2	A0A4U1ETY2_MONMO	EI555_017095	PDZ domain-containing protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	340	unreviewed	1.0					RWIC01000793;					IPR001478;IPR036034;IPR033028;	
A0A4U1EU27	A0A4U1EU27_MONMO	EI555_017099	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	281	unreviewed	1.0					RWIC01000793;					IPR001478;IPR036034;IPR033028;	
A0A4U1EUE4	A0A4U1EUE4_MONMO	GRXCR2 EI555_005544	Glutaredoxin and cysteine rich domain containing 2	Monodon monoceros (Narwhal) (Ceratodon monodon)	246	unreviewed	1.0					RWIC01000780;	ENSMMNT00015005100.1;				IPR033023;IPR036410;	
A0A4U1EXM8	A0A4U1EXM8_MONMO	CLRN2 EI555_017575	Clarin 2	Monodon monoceros (Narwhal) (Ceratodon monodon)	232	unreviewed	1.0					RWIC01000692;	ENSMMNT00015011064.1;				IPR026748;	
A0A4U1F2V9	A0A4U1F2V9_MONMO	EI555_011021	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	1165	unreviewed	1.0					RWIC01000458;					IPR036195;IPR030110;IPR036084;IPR002919;IPR014853;IPR001846;	
A0A4U1FH92	A0A4U1FH92_MONMO	EI555_017151	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	234	unreviewed	1.0					RWIC01000124;					IPR026748;	
